*************** oc: 0 ***************
-0.104514, -0.0385053, -0.0462064, -0.0591332, -0.0574829, -0.0517071, -0.0478566, -0.0489568, -0.0451062, -0.0393304, 
-0.104789, -0.0346548, -0.0486817, -0.0613335, -0.0511571, -0.0398805, -0.0462064, -0.050332, -0.0500569, -0.0451062, 
-0.117166, -0.043181, -0.0426309, -0.058033, -0.0528073, -0.0352049, -0.0486817, -0.0646339, -0.0627087, -0.0643589, 
-0.122392, -0.0574829, -0.0497819, -0.0569329, -0.0585831, -0.0423559, -0.0519822, -0.0629837, -0.0610584, -0.0687595, 
-0.10974, -0.0563828, -0.0574829, -0.0613335, -0.0673843, -0.0569329, -0.0585831, -0.0555577, -0.0486817, -0.0517071, 
-0.104239, -0.0426309, -0.0467565, -0.0475816, -0.0610584, -0.0574829, -0.057758, -0.0514321, -0.0522572, -0.0470315, 
-0.103414, -0.0415307, -0.0495068, -0.0442811, -0.0517071, -0.0583081, -0.0517071, -0.0354799, -0.0462064, -0.0426309, 
-0.102314, -0.0404306, -0.050607, -0.0550076, -0.0646339, -0.0706848, -0.0613335, -0.0423559, -0.0429059, -0.0445562, 
*************** oc: 3 ***************
-0.224507, -0.24999, -0.253861, -0.271925, -0.279667, -0.275473, -0.265796, -0.257732, -0.257409, -0.276441, 
-0.189025, -0.171929, -0.172897, -0.192251, -0.206121, -0.200315, -0.18709, -0.177735, -0.169671, -0.185477, 
-0.182251, -0.176445, -0.18838, -0.199025, -0.19096, -0.181928, -0.179025, -0.186767, -0.183864, -0.181283, 
-0.184832, -0.170639, -0.192896, -0.198702, -0.176122, -0.16709, -0.181283, -0.19967, -0.208056, -0.193541, 
-0.207411, -0.182574, -0.187412, -0.192573, -0.180961, -0.17838, -0.201283, -0.218379, -0.226765, -0.216443, 
-0.22354, -0.206766, -0.200315, -0.198702, -0.193218, -0.190638, -0.206444, -0.208379, -0.212572, -0.221604, 
-0.207734, -0.207411, -0.206766, -0.207411, -0.204508, -0.206766, -0.209024, -0.204508, -0.194831, -0.205153, 
-0.192896, -0.18967, -0.18838, -0.188057, -0.197089, -0.205476, -0.19967, -0.193218, -0.181283, -0.189993, 
-0.184186, -0.171929, -0.180961, -0.181928, -0.196121, -0.206444, -0.194831, -0.173864, -0.166445, -0.171606, 
-0.188702, -0.168058, -0.179025, -0.196767, -0.215153, -0.21225, -0.198379, -0.182251, -0.177413, -0.179993, 
*************** oc: 4 ***************
12.2846, 16.7389, 16.9873, 16.8594, 16.5376, 16.4284, 16.4378, 16.4378, 16.6674, 17.0795, 
1.18744, 0.447877, 0.387658, 0.777199, 1.08582, 0.888227, 0.626652, 0.826126, 1.1705, 1.14227, 
1.02936, 0.331203, 0.365076, 0.690634, 0.865645, 0.780962, 0.822363, 0.743325, 0.378249, 0.131729, 
1.08017, 0.470459, 0.515623, 0.605951, 0.508096, 0.455404, 0.596542, 0.404595, 0.0207002, -0.0583369, 
1.17991, 0.611597, 0.530678, 0.385777, 0.265339, 0.0545733, -0.0319912, 0.233348, 0.64547, 0.782844, 
0.80919, 0.397068, 0.579606, 0.493041, 0.444113, 0.372604, 0.237111, 0.372604, 0.600306, 0.555142, 
0.709452, 0.0658643, 0.109147, 0.227702, 0.506214, 0.773435, 0.718862, 0.568315, 0.355667, -0.0621006, 
1.00866, 0.263457, 0.0715098, -0.0131729, 0.175011, 0.304858, 0.316149, 0.269103, 0.400831, 0.376367, 
1.07453, 0.752735, 0.875054, 0.643588, 0.509978, 0.51186, 0.34814, 0.0583369, 0.208884, 0.513741, 
1.13098, 0.664288, 0.73768, 0.730153, 0.843063, 1.0463, 0.935273, 0.675579, 0.643588, 0.677461, 
*************** oc: 5 ***************
1.10216, 2.21452, 2.46284, 2.69416, 2.54448, 2.35399, 2.49346, 2.27915, 2.38801, 2.70096, 
-0.748378, 1.10556, 1.26884, 1.53758, 1.09875, 0.775592, 1.09535, 1.0001, 0.972891, 1.41511, 
-0.874241, 1.16679, 1.43893, 1.03752, 0.700754, 0.659933, 1.00691, 0.986498, 1.05453, 1.20421, 
-0.714361, 1.21101, 1.34368, 0.717762, 0.704155, 1.07154, 1.52057, 1.41171, 1.34028, 0.898053, 
-0.415009, 0.976293, 1.30626, 0.697352, 0.782395, 1.46954, 1.53077, 1.31646, 1.10556, 0.816412, 
-0.333368, 0.949079, 1.32327, 1.20421, 0.77219, 1.48315, 1.02052, 0.758583, 0.976293, 0.986498, 
-0.690549, 0.91166, 0.847028, 1.14638, 1.01371, 1.34708, 1.02392, 0.915062, 0.775592, 1.05113, 
-0.564685, 0.908258, 0.608907, 0.642924, 1.07494, 0.884446, 0.898053, 0.789198, 0.894652, 1.22122, 
-0.568087, 1.11916, 1.0001, 1.11236, 1.42532, 0.993301, 0.571488, 0.642924, 0.656531, 0.966088, 
-0.642924, 0.89125, 1.13958, 1.52057, 1.44913, 0.966088, 0.881045, 1.24163, 1.28925, 1.37089, 
*************** oc: 6 ***************
-7.30402, -14.099, -13.8702, -13.8655, -13.9916, -13.8538, -13.4172, -13.8328, -14.0593, -14.3745, 
4.10968, -0.502035, 0.210154, -0.184469, -0.978384, -0.728534, -0.128428, -0.723864, -1.09047, -0.969044, 
4.47628, -0.424978, -0.0630462, -0.168123, -0.534726, -0.651478, -0.544066, -0.700514, -0.275535, -0.126092, 
4.54867, -0.511375, -0.427313, -0.0326906, -0.0607112, -0.639803, -0.179799, -0.135433, -0.126092, 0.135433, 
4.63507, -0.74955, -0.452999, 0.203149, 0.177463, -0.354927, 0.345587, 0.289546, -0.964374, -0.467009, 
4.93162, -0.51838, -0.452999, 0.0653813, 0.123757, -0.49503, -0.130763, 0.049036, -0.756555, -0.207819, 
4.68177, -0.0770565, 0.0723864, 0.0723864, 0.228835, -0.905998, -0.429648, -0.590767, -0.0630462, 0.200814, 
4.36654, -0.296551, 0.158783, 0.0607112, 0.52305, -0.403963, 0.0373607, -0.520715, 0.364267, -0.474014, 
4.35953, -0.616452, -0.558076, -0.49503, -0.0140103, -0.233505, -0.207819, -0.312896, 0.382948, -0.450664, 
4.17273, -0.565081, -0.282541, -0.502035, -0.551071, -0.387618, -0.681833, -0.894323, -0.226499, -0.380612, 
*************** oc: 7 ***************
6.74222, 6.01578, 5.95605, 6.06781, 6.16608, 6.15644, 6.04083, 6.12561, 6.14103, 6.10249, 
3.89426, 4.23918, 4.01373, 4.19486, 4.47233, 4.40297, 4.21991, 4.36635, 4.38948, 4.20835, 
3.76902, 4.28542, 4.06961, 4.14861, 4.30277, 4.27001, 4.34901, 4.34709, 4.13898, 4.07925, 
3.7536, 4.27001, 4.14283, 4.0619, 4.1043, 4.24881, 4.16403, 4.24881, 4.13898, 4.17752, 
3.65918, 4.28735, 4.14669, 3.96171, 4.10237, 4.30855, 4.04649, 4.14476, 4.4126, 4.17945, 
3.52045, 4.23725, 4.11971, 3.93088, 4.14283, 4.33552, 4.29891, 4.11393, 4.34901, 4.02915, 
3.71699, 4.16596, 4.05998, 3.89041, 4.05034, 4.33167, 4.29313, 4.1833, 4.27964, 4.03685, 
3.79792, 4.27579, 4.09852, 4.10044, 3.93666, 4.31818, 4.07347, 4.22762, 3.98676, 4.25845, 
3.69387, 4.22184, 4.14091, 4.15054, 4.01951, 4.26423, 4.27001, 4.26038, 3.97712, 4.2835, 
3.77094, 4.08117, 4.01759, 4.00988, 3.99061, 4.10237, 4.21028, 4.26808, 4.07732, 4.09852, 
*************** oc: 8 ***************
1.00243, 1.36374, 1.1043, 1.21025, 1.4887, 1.45882, 1.33657, 1.44252, 1.42079, 1.27545, 
1.41943, 2.96654, 2.81441, 2.78724, 2.89319, 2.92308, 2.92036, 2.99371, 2.8212, 2.77774, 
1.37732, 2.96382, 2.88776, 2.71933, 2.78589, 2.94752, 2.79539, 2.87961, 2.95296, 2.85652, 
1.31077, 3.00186, 2.84565, 2.67043, 2.78181, 3.0168, 2.8049, 2.8212, 3.0983, 2.91764, 
1.2673, 2.94345, 2.82664, 2.67722, 2.78996, 3.07249, 2.97605, 2.83614, 2.98827, 2.75193, 
1.40313, 2.90406, 2.75872, 2.73291, 2.71118, 3.05755, 2.92308, 2.93394, 2.81984, 2.77094, 
1.43165, 2.95975, 2.80762, 2.79811, 2.65821, 2.95296, 2.8212, 2.93123, 2.69895, 2.97197, 
1.3977, 2.89998, 2.84973, 2.85788, 2.74785, 2.89183, 2.90813, 2.97197, 2.68945, 2.89591, 
1.41807, 2.8375, 2.68266, 2.77774, 2.76823, 2.78045, 2.91628, 3.03717, 2.77909, 2.82256, 
1.3651, 2.84565, 2.61338, 2.74921, 2.76144, 2.55633, 2.83207, 2.97062, 2.74514, 2.78724, 
*************** oc: 9 ***************
10.0942, 0.328324, -0.136344, -0.890941, -0.592393, 0.0344779, -0.225674, -0.403548, 0.053284, 0.299331, 
14.5763, 0.534408, 0.237427, -0.644894, -0.554781, 0.0235077, -0.03056, -0.0274256, 0.417653, 0.533624, 
14.6037, 0.289144, 0.444295, -0.153583, -0.608849, -0.229592, 0.0336943, 0.0101867, 0.279741, 0.452131, 
14.6406, 0.148882, 0.608849, 0.0603363, -0.716984, -0.257801, 0.151233, -0.336943, 0.0368287, 0.484258, 
14.7142, 0.112837, 0.594744, 0.0556348, -0.84706, -0.395712, 0.274256, -0.292279, 0.000783589, 0.572804, 
14.82, 0.282876, 0.494445, -0.0211569, -0.845492, -0.595528, 0.251532, 0.0564184, 0.181793, 0.276607, 
14.8247, 0.447429, 0.395712, 0.0697394, -0.662133, -0.642543, 0.0666051, 0.260935, 0.162203, -0.156718, 
14.737, 0.46075, 0.359667, 0.136344, -0.360451, -0.576721, -0.134777, 0.253099, 0.0728738, -0.394145, 
14.8435, 0.467019, 0.254666, 0.0141046, -0.153583, -0.511684, -0.394145, 0.276607, 0.257801, -0.315003, 
15.0136, 0.649595, 0.220188, -0.203733, -0.00391795, -0.414519, -0.761648, 0.170822, 0.446646, -0.105785, 
*************** oc: 10 ***************
-9.60312, -13.5061, -13.7005, -13.627, -13.3834, -13.2667, -13.2468, -13.2823, -13.4966, -13.8482, 
-0.341302, -0.0207373, 0.0483871, -0.286867, -0.584102, -0.400058, -0.15553, -0.357719, -0.64977, -0.616072, 
-0.197869, 0.0734448, 0.0371544, -0.230703, -0.367224, -0.320565, -0.362904, -0.281682, 0.0596199, 0.279954, 
-0.262673, -0.0535715, -0.0820853, -0.139977, -0.0483871, -0.0328341, -0.127016, 0.0336982, 0.329205, 0.408699, 
-0.336118, -0.188364, -0.100231, 0.0449309, 0.15985, 0.321429, 0.424252, 0.177996, -0.252304, -0.355127, 
0.0112327, 0.00950462, -0.15553, -0.0743088, -0.0216014, 0.00604839, 0.149482, 0.0648042, -0.124424, -0.0630761, 
0.077765, 0.33871, 0.318837, 0.208238, -0.0483871, -0.324021, -0.265265, -0.171083, 0.0535715, 0.421659, 
-0.203917, 0.100231, 0.289459, 0.378457, 0.256625, 0.122696, 0.147754, 0.167627, 0.0656683, 0.0216014, 
-0.248848, -0.297235, -0.417339, -0.245392, -0.115784, -0.11924, 0.031106, 0.285139, 0.201325, -0.076901, 
-0.323157, -0.21515, -0.253168, -0.262673, -0.375, -0.531394, -0.456222, -0.273042, -0.225519, -0.259217, 
*************** oc: 11 ***************
-10.9263, -0.409725, -0.0657484, 0.729647, 0.562069, -0.0881991, 0.0400905, 0.333553, -0.109046, -0.360815, 
-15.5511, -0.512357, -0.310301, 0.578907, 0.608574, 0.00080181, 0.0200453, 0.0753702, -0.378454, -0.55806, 
-15.6129, -0.284643, -0.467455, 0.125884, 0.609376, 0.267805, -0.0360815, 0.0449014, -0.317517, -0.492312, 
-15.6449, -0.131497, -0.60216, -0.11065, 0.697575, 0.326337, -0.234129, 0.267003, 0.0232525, -0.493113, 
-15.774, -0.0408923, -0.617394, -0.0954154, 0.81945, 0.41614, -0.3544, 0.214885, 0.101028, -0.530798, 
-15.8815, -0.256579, -0.497924, -0.0080181, 0.818648, 0.63343, -0.214885, -0.0737666, -0.169182, -0.331949, 
-15.8093, -0.446608, -0.467455, -0.109046, 0.574096, 0.713611, -0.10183, -0.181209, -0.208471, 0.145128, 
-15.7596, -0.439392, -0.34558, -0.124281, 0.27021, 0.585321, 0.109848, -0.227714, -0.208471, 0.440996, 
-15.8358, -0.468257, -0.245354, 0.00721629, 0.136308, 0.527591, 0.451419, -0.21248, -0.287048, 0.288652, 
-15.9785, -0.614989, -0.289454, 0.193236, -0.00240543, 0.388076, 0.804216, -0.0825865, -0.460239, 0.115461, 
*************** oc: 12 ***************
-0.399, -0.442846, -0.471346, -0.434077, -0.389866, -0.396442, -0.422019, -0.419827, -0.419827, -0.423846, 
-0.116558, 0.221423, 0.206442, 0.225808, 0.242615, 0.240058, 0.221423, 0.224712, 0.191096, 0.207904, 
-0.125692, 0.234942, 0.235308, 0.232385, 0.229096, 0.229096, 0.211192, 0.227635, 0.236404, 0.228365, 
-0.130808, 0.236039, 0.235308, 0.226173, 0.216673, 0.229462, 0.212289, 0.242981, 0.285731, 0.264904, 
-0.116558, 0.236404, 0.237135, 0.221789, 0.232385, 0.260154, 0.261981, 0.267462, 0.296692, 0.250289, 
-0.0836731, 0.260154, 0.240058, 0.238231, 0.236769, 0.275135, 0.266365, 0.267827, 0.256866, 0.249923, 
-0.0844039, 0.274039, 0.255039, 0.250289, 0.233846, 0.265635, 0.249923, 0.257231, 0.242981, 0.284269, 
-0.105231, 0.249558, 0.252846, 0.260885, 0.241154, 0.268923, 0.245173, 0.253577, 0.20425, 0.25175, 
-0.120942, 0.210096, 0.205346, 0.232385, 0.245173, 0.264904, 0.262712, 0.259789, 0.205346, 0.228731, 
-0.117654, 0.208635, 0.198404, 0.230558, 0.251019, 0.222154, 0.241519, 0.238962, 0.210827, 0.226173, 
*************** oc: 13 ***************
-9.88831, -11.6498, -11.6593, -11.1092, -10.8091, -11.1731, -11.2844, -10.9435, -10.8363, -11.0957, 
0.17112, 0.0176553, -0.0502496, -0.02852, 0.00679049, 0.133094, 0.137168, 0.0312362, -0.146675, -0.33545, 
0.17112, 0.116796, 0.184701, 0.0393848, -0.0909925, 0.0828439, 0.243099, -0.179269, -0.408787, -0.214579, 
0.370761, 0.158897, 0.02852, -0.0909925, -0.0258038, -0.157539, -0.294707, 0.097783, 0.355821, 0.304214, 
0.209147, 0.122229, 0.0448172, 0.0583982, 0.0190134, -0.0950668, -0.0814858, 0.179269, 0.422368, 0.435949, 
-0.0733373, -0.00950668, 0.177911, 0.207789, 0.308288, 0.548671, 0.397923, -0.0746954, -0.410145, -0.602995, 
0.391132, -0.258038, -0.393848, -0.260755, -0.0502496, -0.0583982, 0.115438, 0.342241, 0.271619, 0.316437, 
0.381625, 0.539165, 0.507928, 0.160255, -0.145316, -0.200998, -0.302856, -0.438665, 0.00543239, 0.32866, 
0.176553, 0.105932, 0.300139, 0.459037, 0.520151, 0.544597, 0.501138, 0.377551, 0.069263, -0.0461753, 
0.315079, -0.118154, -0.244458, -0.215937, -0.103215, -0.0149391, 0.120871, 0.298781, 0.347673, 0.286559, 
*************** oc: 14 ***************
10.2873, 14.5349, 14.746, 14.6634, 14.3927, 14.2803, 14.2531, 14.2922, 14.4991, 14.8661, 
0.446127, 0.160061, 0.0936526, 0.446978, 0.762843, 0.56447, 0.327784, 0.513387, 0.825846, 0.773911, 
0.306499, 0.0587457, 0.0808818, 0.389935, 0.551699, 0.492953, 0.525306, 0.457195, 0.0715165, -0.151547, 
0.362691, 0.179643, 0.215401, 0.306499, 0.225618, 0.191562, 0.26989, 0.0979096, -0.215401, -0.305648, 
0.424842, 0.328636, 0.220509, 0.114086, 0.0119194, -0.193265, -0.310756, -0.0451235, 0.373759, 0.487845, 
0.079179, 0.11068, 0.279255, 0.200927, 0.185602, 0.106423, -0.00510832, 0.0910985, 0.296283, 0.234983, 
0.0221361, -0.193265, -0.173683, -0.0621513, 0.217955, 0.481885, 0.401004, 0.307351, 0.0842874, -0.296283, 
0.284363, 0.0212847, -0.161764, -0.23328, -0.0936526, 0.0408666, 0.0246902, -0.0127708, 0.0876929, 0.130262, 
0.343961, 0.430802, 0.567875, 0.371205, 0.237537, 0.252011, 0.118343, -0.167723, -0.0391638, 0.225618, 
0.409517, 0.354177, 0.412072, 0.410369, 0.509981, 0.709206, 0.626621, 0.395895, 0.341406, 0.384827, 
*************** oc: 15 ***************
-0.308306, -0.0383747, -0.0933204, -0.0767495, -0.0279089, -0.0305254, -0.0710805, -0.039683, -0.0357583, -0.0518931, 
-0.337523, 0.107275, 0.0501488, 0.0497127, 0.0811102, 0.09114, 0.0597425, 0.0876514, 0.0837267, 0.0915761, 
-0.348861, 0.112072, 0.0789298, 0.0536374, 0.0719526, 0.102914, 0.0710805, 0.0955007, 0.106839, 0.0994254, 
-0.365868, 0.11556, 0.0889596, 0.0484045, 0.0614868, 0.124282, 0.0606146, 0.0693362, 0.126462, 0.09114, 
-0.377642, 0.114252, 0.101606, 0.0444798, 0.0662836, 0.130387, 0.0889596, 0.057126, 0.135184, 0.0723887, 
-0.351042, 0.106403, 0.09114, 0.0562539, 0.0484045, 0.124282, 0.0885235, 0.0867792, 0.106839, 0.079802, 
-0.329674, 0.110327, 0.0872153, 0.0819824, 0.0335779, 0.121665, 0.0789298, 0.117741, 0.0671558, 0.11556, 
-0.330546, 0.104658, 0.0867792, 0.105094, 0.0470963, 0.105531, 0.079802, 0.122974, 0.0296532, 0.109455, 
-0.334471, 0.0811102, 0.0632311, 0.0928843, 0.0693362, 0.0750052, 0.0994254, 0.13562, 0.0505849, 0.0924482, 
-0.330982, 0.0946286, 0.0562539, 0.0802381, 0.0863431, 0.028781, 0.0876514, 0.120793, 0.0610507, 0.079802, 
